p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
0.163953909665968	0.0471319436511342	0.722	0.696	1	POU2F1
0.164010265240932	-0.00624901590056831	0.292	0.328	1	FHL2
0.164012538670719	-0.0285129823272366	0.556	0.564	1	ACAA1
0.164070853336997	-0.024645334361007	0.256	0.283	1	PRKAB2
0.164156887785669	0.03312432664905	0.365	0.353	1	NDUFA1
0.164173688993953	0.0305636433668257	0.266	0.244	1	CCNC
0.164261590553854	-0.0516103187011405	0.406	0.433	1	WDR3
0.164264061480089	0.0380177661481876	0.46	0.436	1	FSTL3
0.164270447038376	0.0501723013989872	0.44	0.424	1	HEBP1
0.164310108623894	-0.0457771967150966	0.791	0.791	1	RAP2A
0.16435233013303	-0.0296921191428282	0.298	0.274	1	C2orf88
0.16444861489408	-0.0556326657868892	0.533	0.556	1	GBE1
0.164526161810774	0.0326602243224178	0.124	0.108	1	RNF185
0.164550199745773	0.0343231622065536	0.294	0.274	1	ZNF724
0.164704174169116	0.0493998280423173	0.272	0.252	1	ZNF267
0.165052441058395	-0.0588637438645075	0.544	0.556	1	ATG12
0.165081531229511	0.0343475880500106	0.204	0.185	1	SYCE3
0.165124925948949	-0.0143436044572106	0.365	0.395	1	RUNDC3B
0.165164091058027	-0.0279708497928313	0.451	0.489	1	XXbac-BPG32J3.22
0.165173346178083	0.012050981178835	0.414	0.39	1	NAV3
0.165282108733423	0.0106851991833455	0.223	0.202	1	PFDN4
0.165286769010066	0.0248836308292009	0.515	0.486	1	CREB3
0.165287582393445	0.00648687710150464	0.412	0.377	1	RAD54B
0.165578600152584	0.0491254790969362	0.11	0.095	1	XKR4
0.16565084371474	-0.0380185121303162	0.204	0.232	1	DHRS1
0.165774881972015	0.0240825032671439	0.102	0.086	1	CTD-2561J22.3
0.16587895783197	-0.157286732672939	0.267	0.293	1	CPA6
0.165901675268345	-0.0286257962209839	0.234	0.259	1	RP11-934B9.3
0.165951254924905	0.00360323307545085	0.533	0.504	1	TMEM53
0.165970207479043	0.00803866553915311	0.435	0.407	1	IKZF5
0.166110617695893	0.0244140480733962	0.154	0.135	1	AF165138.7
0.166266094590413	-0.0550650308597933	0.413	0.436	1	XRCC1
0.16630717548132	0.0252749511009968	0.385	0.363	1	GOLGA2
0.16632128966355	-0.00294669818407373	0.352	0.334	1	ATP6V0E1
0.166615078160261	0.0290122273193933	0.541	0.516	1	RBM25
0.166666747161127	0.0200319927040834	0.56	0.547	1	TRIM23
0.166747750861696	-0.0321349865571204	0.43	0.462	1	C16orf54
0.166835044726621	0.030766922136676	0.113	0.096	1	SGMS2
0.166974235435737	0.00579244479045932	0.242	0.219	1	GNPAT
0.167029867810903	0.0412606625090882	0.374	0.357	1	GOLGA1
0.167234992556864	-0.0551029402507914	0.339	0.365	1	SNTB2
0.167350269088648	0.0238552641024737	0.114	0.096	1	PEA15
0.167354746399664	0.0165080093936266	0.236	0.214	1	THSD7B
0.167387205083653	-0.0456006966511299	0.173	0.194	1	CPE
0.167549064556565	0.0362474422550811	0.247	0.227	1	NMB
0.16761133652966	0.0367520416705309	0.194	0.175	1	TTC4
0.16764034256018	0.0537582169138797	0.486	0.467	1	TEF
0.167777146819477	0.0373803243431023	0.271	0.249	1	SLC8A2
0.167788238285681	0.014409494293957	0.549	0.521	1	VCL
0.16804521540045	-0.0372264237111091	0.264	0.288	1	ID1
0.168057761928442	-0.0115812868952579	0.122	0.144	1	DENND5B
0.168067963345711	-0.0736178937035435	0.382	0.399	1	SUSD4
0.168068126038978	0.0209251656957344	0.199	0.178	1	STK36
0.168193496386484	-0.0399363219165607	0.779	0.796	1	CREB1
0.168251376918724	-0.0203564875241171	0.257	0.287	1	CCDC183
0.168290621888774	0.0141389263826779	0.389	0.364	1	FOPNL
0.168347793831557	-0.0319901274697644	0.432	0.464	1	ISOC1
0.168393812943784	0.0428745906895084	0.237	0.22	1	DCTN1
0.168413835764603	-0.0463657032158264	0.625	0.655	1	RRP12
0.168461051184134	-0.0327028356888726	0.457	0.493	1	CEP70
0.16846207175915	-0.0486447084931265	0.423	0.448	1	RPL22L1
0.168475273850624	0.0421042011680278	0.542	0.532	1	RWDD1
0.168682568658106	-0.0445713951534292	0.468	0.489	1	CCDC53
0.168814639416319	0.034268012971179	0.312	0.293	1	DUSP11
0.16884511909162	-0.0510531308788087	0.402	0.419	1	TRIM8
0.168871949002746	0.0356058974493541	0.616	0.605	1	RAD52
0.168930454845038	-0.0183336390443083	0.179	0.204	1	ACVR2B
0.168952573030613	0.0260622699723402	0.126	0.108	1	HSPA12B
0.168988589693908	0.0216225113068839	0.314	0.295	1	CTBS
0.169350544102046	-0.0221893389832315	0.155	0.176	1	TIMM8A
0.169473874790756	-0.00117734946767206	0.1	0.119	1	SLC30A3
0.169474817312921	-0.0136408057680416	0.184	0.208	1	MYL4
0.169515430892243	0.0123546470017881	0.287	0.263	1	RGP1
0.169534389408817	-0.0274515889943321	0.259	0.287	1	C9orf16
0.169543734208586	0.0308107415895501	0.475	0.449	1	CREBZF
0.169594077538074	-0.0554874893636378	0.333	0.359	1	PLRG1
0.169624415187582	-0.0190866596897817	0.368	0.404	1	CENPJ
0.169762903900825	0.0316633396744179	0.704	0.707	1	RAD51L3-RFFL
0.169861631244681	0.0324984907461452	0.29	0.27	1	DNASE1
0.169920197195424	-0.0477010828388722	0.469	0.494	1	MGAT2
0.169950112937129	0.0133659855633556	0.205	0.185	1	LAMP2
0.170066773040337	-0.0410982508600131	0.907	0.894	1	ITPKB
0.170115278242995	0.0329377366619472	0.524	0.508	1	NUDT2
0.170284961110713	-0.028662322690755	0.753	0.78	1	INO80B-WBP1
0.17033753171188	-0.0350515365010186	0.151	0.17	1	ZSCAN21
0.170339120198166	0.0517067290187079	0.572	0.553	1	SGK3
0.170361021220503	0.0362161777375672	0.307	0.29	1	PLD3
0.170995684929094	0.0414490013361474	0.295	0.274	1	PLEKHG5
0.171008385119692	-0.0481509847442179	0.169	0.19	1	NPHP1
0.171067904666785	0.0171333664263433	0.829	0.805	1	LPXN
0.171122891987306	0.0344127140130633	0.259	0.239	1	FAM24B
0.171269674660986	0.0158655600559174	0.705	0.676	1	TXNRD1
0.171292698168769	-0.0268751628926993	0.179	0.205	1	C17orf96
0.171350506017865	-0.0400530232595492	0.579	0.603	1	UBALD2
0.171382317800277	0.0391587492760787	0.278	0.257	1	ANKLE2
0.171470615915574	0.0467466872218548	0.44	0.423	1	CCP110
0.171627916838816	-0.0187592974789008	0.174	0.198	1	NBPF1
0.171650102020756	0.0369949921354967	0.176	0.158	1	PDCD1LG2
0.171735271695735	0.00141750215760358	0.147	0.171	1	ZNF512
0.171905844453086	0.0342369923997894	0.682	0.645	1	BCL9
0.171947424537339	0.0268385728096882	0.624	0.597	1	CNOT8
0.172002656394303	0.0232046216068166	0.09	0.108	1	NCAM1
0.172024880627308	-0.0338355318297739	0.445	0.463	1	C2orf15
0.1720264737367	0.0423682707441477	0.225	0.205	1	ETFA
0.172135229921946	0.0302143439780855	0.511	0.497	1	EP300
0.172170903670406	-0.0482416707475453	0.367	0.398	1	DCUN1D3
0.172203132953043	0.017774842017564	0.194	0.174	1	PDPR
0.172220542531638	0.0170589307168849	0.711	0.701	1	METTL13
0.172265715638808	-0.0167350565570255	0.254	0.284	1	METTL14
0.172272812074029	0.0396381351967778	0.633	0.597	1	CIB1
0.172458570551539	0.0257318126575425	0.273	0.25	1	GPR160
0.172522004045819	-0.046240866859948	0.337	0.364	1	IL32
0.172582108864459	0.0671415276001801	0.402	0.385	1	TAF3
0.172972565669994	0.0221822023964839	0.442	0.414	1	THAP11
0.173180506210939	-0.0151705679292303	0.369	0.348	1	CERK
0.173219905530703	0.025146032857064	0.156	0.14	1	ZNF287
0.173346978282804	0.0455885311652402	0.317	0.298	1	BPNT1
0.173426387438159	-0.00978522561854103	0.085	0.103	1	GRIN1
0.173672011134313	-0.0676558239198194	0.51	0.539	1	TBCK
0.173832322652443	-0.0454687975427751	0.323	0.35	1	NADSYN1
0.173941141483482	0.0335876706132077	0.215	0.198	1	SLC35E2B
0.173987060954849	-0.0509812764478723	0.767	0.763	1	LBH
0.174042878351314	-0.0279873915042999	0.824	0.839	1	EVL
0.174048528668377	-0.038949767148704	0.257	0.285	1	CDC7
0.174067273480305	-0.0129592651797656	0.107	0.125	1	ATP1B2
0.174096328752107	-0.0406241470997627	0.518	0.563	1	CCDC69
0.174105226699323	0.0848229971285332	0.101	0.085	1	ADAMTS2
0.174205633479051	0.0197174920075943	0.324	0.299	1	LARP4
0.174275784981022	0.0458251227920115	0.578	0.566	1	AP3D1
0.174324973207342	0.0213344375662207	0.479	0.456	1	PI4K2A
0.174394385941532	0.0245952108101465	0.489	0.463	1	IQUB
0.174432494313415	0.0397072847663422	0.483	0.464	1	CS
0.174503184060241	0.0222387611106203	0.812	0.792	1	SP1
0.174751135942803	0.000430782733283785	0.247	0.275	1	ZNF559-ZNF177
0.174758973029759	0.0290830831915448	0.409	0.39	1	MPHOSPH10
0.174813176880733	-0.0611356310325818	0.484	0.502	1	ZNF668
0.174821586997244	0.0315996459332729	0.407	0.389	1	MCEE
0.174858793787695	0.0488494615450922	0.299	0.284	1	TFPT
0.174952573276715	-0.0114505364516193	0.205	0.232	1	ZNF879
0.175008023437285	-0.0170200728577449	0.102	0.12	1	KIAA2012
0.175028177388855	-0.0221584408575066	0.553	0.583	1	SUGT1
0.175036295151524	-0.0195712304437401	0.085	0.101	1	DLX3
0.17503888212005	-0.0497119734488328	0.295	0.324	1	RFC2
0.175229669730886	0.041341653846882	0.531	0.499	1	STAMBPL1
0.175431327923587	0.0180387896727505	0.654	0.627	1	NAIF1
0.175712521585978	-0.0179282972577002	0.295	0.32	1	MAP3K7CL
0.175730699408882	0.0346499726535976	0.342	0.323	1	ZBTB24
0.175806084334888	0.036683449356938	0.289	0.27	1	GFPT1
0.175864432443837	-0.00641317915392289	0.152	0.175	1	RAB15
0.175867751735178	-0.0276850254931096	0.163	0.185	1	DHRS4
0.175987661721982	-0.031267667755232	0.295	0.327	1	ZNF774
0.176151823034062	0.00381965024080985	0.132	0.154	1	CPSF4
0.176205893592972	-0.0359416307436643	0.516	0.538	1	HAUS6
0.176440420569775	0.0341970606794301	0.54	0.519	1	UBAP2L
0.176497504799341	-0.00902633905719985	0.196	0.224	1	ZNF230
0.176599219032355	-0.0377650123261926	0.431	0.463	1	HLA-E
0.1766270228065	-0.000310053595021564	0.619	0.593	1	CARNMT1
0.176627837028303	0.0402670364929091	0.426	0.418	1	DUS3L
0.176766330470955	-0.0136849318324433	0.18	0.205	1	ZNF391
0.176857526719754	-0.00366078022931871	0.275	0.304	1	AKAP10
0.176858637806461	0.0433160617814925	0.352	0.335	1	ZNF525
0.176870337305326	0.0411663056914873	0.662	0.636	1	DNPEP
0.176923848631108	0.00565257878301439	0.374	0.352	1	ZFYVE16
0.176955391117141	-0.0188627787129482	0.276	0.307	1	TMEM206
0.17702467789608	-0.020963679861781	0.259	0.292	1	KCNJ1
0.17709774518948	-0.00299769875795039	0.161	0.14	1	INMT-FAM188B
0.177123374428099	0.0658378038680296	0.356	0.342	1	GCNT1
0.17713199518498	-0.0326126023355299	0.604	0.632	1	HERC1
0.177187751598593	0.0138707474205574	0.372	0.349	1	ALG10B
0.177320460303741	-0.021245266532152	0.24	0.267	1	ANK2
0.177369778003783	0.0349488472079479	0.385	0.37	1	DCLRE1C
0.177410954692305	-0.0443653372837741	0.441	0.476	1	C18orf21
0.177472387513608	0.0203740422034087	0.753	0.726	1	WDR89
0.177496578096259	0.0502592408546654	0.151	0.135	1	RP11-385J1.3
0.177533427876601	0.0368291806465103	0.26	0.245	1	DPM2
0.177551444204891	0.0231718582206399	0.415	0.397	1	CTD-3214H19.4
0.177751740350223	0.0270091599494243	0.582	0.562	1	MIA-RAB4B
0.177813958704052	-0.0429040096621333	0.228	0.252	1	TJAP1
0.177859392145828	0.0138486832291569	0.147	0.13	1	MFSD13A
0.177883814188105	-0.0238099798385676	0.524	0.564	1	RPS6KA3
0.177912653050364	-0.0524956424962644	0.665	0.666	1	RBM39
0.178028948292025	-0.0131084474809088	0.096	0.114	1	FBXO6
0.178063972793589	-0.034306069954662	0.326	0.355	1	ZAR1L
0.178160017366785	0.0308834632245223	0.175	0.154	1	CD36
0.178169092237013	-0.0376131211041167	0.376	0.406	1	PSMD5
0.178288699154011	0.0416089612327361	0.576	0.546	1	TBC1D10A
0.178327651568323	0.0279249992869893	0.588	0.564	1	CATSPERG
0.178410828080398	0.0207999633788574	0.792	0.767	1	SDR42E2
0.178552322561146	0.0500897107895318	0.612	0.605	1	RBFA
0.178710003065098	0.0554420190561532	0.409	0.394	1	YTHDF2
0.178747277962657	0.0250285631958966	0.396	0.372	1	FASTKD2
0.178805917188507	0.0523275407500584	0.105	0.09	1	CECR2
0.178820178940533	0.0169866425620732	0.328	0.305	1	RP11-244H3.4
0.178823482342611	-0.0348275614394694	0.166	0.189	1	C17orf58
0.178915246843743	0.0458452462772785	0.14	0.125	1	DEPDC7
0.178939681537047	0.0139448875555204	0.653	0.633	1	CCDC18
0.178953860659162	0.00110053080245862	0.105	0.125	1	TCEAL3
0.178968022024891	-0.019171266811563	0.303	0.333	1	GBA
0.178974441940768	-0.0399362207667676	0.536	0.572	1	LDHA
0.178982624916796	0.0293686398317635	0.577	0.572	1	TMEM87B
0.179186321693094	0.0330627448101968	0.281	0.258	1	GPR3
0.179274166711627	-0.0212349323337026	0.121	0.14	1	EXD2
0.179350475265441	0.0266465968385665	0.177	0.155	1	RAD51D
0.179442889009683	0.0437198266173783	0.533	0.513	1	CCDC7
0.179453505548499	0.052204982986902	0.193	0.178	1	SYT2
0.179601399278222	0.0393462888458174	0.139	0.123	1	TMEM101
0.179738452147367	0.055420941498962	0.409	0.39	1	VPS8
0.179802359528562	-0.0145762255343046	0.111	0.13	1	TFAP2E
0.179824442344761	0.0211465867887128	0.101	0.085	1	ZNF799
0.179846637902475	-0.0496877382303058	0.355	0.382	1	PSME4
0.180277315022785	0.0298688889608027	0.394	0.377	1	UBE2M
0.180305044448479	0.0230155304494366	0.108	0.093	1	ASPHD1
0.18035004668002	-0.0366261695002801	0.457	0.484	1	PIN4
0.180368846443909	-0.00728549359168096	0.423	0.462	1	SLC35B4
0.180494828527762	-0.0267463869264138	0.162	0.183	1	HTATIP2
0.180549344329966	-0.0500429096390981	0.676	0.695	1	RAP2B
0.180569098583446	0.0188358692539701	0.581	0.563	1	WTAP
0.180578561449075	-0.02089982458595	0.167	0.189	1	RABL6
0.180680482414828	0.0357672447439078	0.453	0.429	1	SNX13
0.180698567856812	0.0335644146354059	0.399	0.377	1	ZNF630
0.180783481356492	0.0231557686803122	0.336	0.312	1	SLC7A7
0.180892274732899	0.0469524853321983	0.438	0.423	1	C21orf58
0.180900749704031	0.0379875342799453	0.237	0.223	1	ZNF850
0.180980013911688	0.0135485251278765	0.497	0.472	1	INTS10
0.180983950661569	0.0444697477410295	0.515	0.493	1	LETMD1
0.180994819564261	0.0524512558776209	0.299	0.283	1	P2RY10
0.18102803144334	0.0543214881600987	0.175	0.154	1	SORCS1
0.181028516423068	-0.0571840907549828	0.526	0.551	1	RAD23B
0.181036511777343	0.0479369471699947	0.398	0.378	1	SCAP
0.181146918110024	0.0301673984034755	0.266	0.248	1	GLTSCR2
0.181178316932696	-0.0388176400315778	0.33	0.362	1	ZNF3
0.181182722884785	0.000791507953396331	0.661	0.63	1	HINT1
0.181239917202083	-0.0155602332140572	0.084	0.101	1	AIRE
0.181311359547713	0.0304382795743459	0.465	0.444	1	CDC45
0.181321554808703	0.042646987446286	0.35	0.333	1	ZW10
0.181361339837197	-0.026232467734942	0.316	0.343	1	CASZ1
0.181515582888423	0.029252349139199	0.16	0.14	1	PYHIN1
0.181529077371003	0.0338719405883406	0.332	0.315	1	GGACT
0.181559744440215	-0.0487148259961129	0.185	0.208	1	ALG6
0.181570522607833	0.044371728932519	0.637	0.63	1	ANAPC5
0.181653767886389	-0.00580967246461217	0.288	0.265	1	GKAP1
0.181672169758103	0.0415826498748733	0.145	0.128	1	DISP3
0.181695228565836	-0.0277074830456302	0.442	0.473	1	MYL12A
0.181703479808597	-0.0278491012443081	0.135	0.154	1	C9orf172
0.181736434088091	-0.0311328337693177	0.42	0.458	1	PIGF
0.181755507717604	-0.03326614488128	0.275	0.305	1	HIST1H3A
0.181877941250672	0.0141784363288842	0.453	0.429	1	SFXN3
0.181905415369213	-0.033954867738307	0.249	0.277	1	UBE2J1
0.181952878045744	-0.00604820812094331	0.094	0.113	1	DPP7
0.181956026629469	0.0410920095693935	0.448	0.432	1	RPGRIP1L
0.181990448128908	-0.0677325946566216	0.526	0.553	1	SNRPD3
0.182015364883997	-0.0492989188620969	0.341	0.365	1	BBS7
0.182129898773401	-0.0819120531588613	0.091	0.108	1	CNTFR
0.182142460758733	-0.0371907414116896	0.091	0.106	1	OAS3
0.182144360864756	0.0347413524180853	0.351	0.334	1	ZIK1
0.182159442263535	0.0121992838652569	0.344	0.325	1	CCNA2
0.182177721924393	0.0321277359289814	0.279	0.26	1	AANAT
0.182365272316982	0.0231363025963801	0.122	0.103	1	STON2
0.182399589267396	0.0582434977862212	0.38	0.362	1	NUF2
0.182454212353581	0.030906163760979	0.478	0.456	1	DNAJC13
0.182591100968099	0.0352055139757723	0.47	0.453	1	DDHD2
0.182625592149166	0.0296661077247276	0.273	0.254	1	PSMD6
0.182755979766531	-0.0591345557177583	0.527	0.539	1	MYO18A
0.182771114221132	-0.0559136697808901	0.246	0.269	1	EGFLAM
0.1827767909515	0.0471268029420787	0.215	0.199	1	ZNF329
0.182954632321996	-0.0102378302144713	0.181	0.204	1	PWWP2B
0.183008701754604	0.0608912279974954	0.478	0.462	1	LRRC4C
0.183009624396261	0.0441024692230717	0.581	0.569	1	TSSC1
0.183029640110358	0.0198026744122343	0.356	0.333	1	USH2A
0.183232640363516	0.0213386273721664	0.474	0.451	1	CCDC174
0.183287664498351	-0.0181805102383682	0.137	0.158	1	BEX2
0.183416456199315	-0.0229706811902977	0.387	0.419	1	CLIC1
0.183530986493736	0.0285112146623293	0.109	0.094	1	KCNS3
0.183537914831762	0.00222020032904646	0.139	0.119	1	FA2H
0.183769291032277	-0.0320947158296032	0.752	0.763	1	USP36
0.183786575708383	0.0492015370766398	0.303	0.288	1	PRPF31
0.183805402130722	0.0317959209954101	0.192	0.174	1	ITGB7
0.183853590163388	0.0356086297204809	0.347	0.327	1	PIP5K1A
0.18390440337939	0.0277083708920996	0.179	0.163	1	SETD6
0.183941514079072	-0.0249693107600263	0.399	0.427	1	ARMC8
0.184000010155641	0.0193965178521065	0.756	0.733	1	RTN4
0.184080781639291	0.0502231677805549	0.333	0.315	1	MED16
0.184155931319821	0.0291489079230133	0.139	0.123	1	ALDH7A1
0.184265784902002	-0.0314394440122358	0.51	0.537	1	DDHD1
0.184333460034961	0.021370052148333	0.622	0.598	1	ANTXR2
0.184563133283012	0.0281542290401215	0.633	0.618	1	ASF1B
0.184630973047308	0.0300664293809783	0.515	0.504	1	DUSP5
0.184660022141591	-0.0662980380392675	0.281	0.303	1	ZNF782
0.18468663372822	0.0352138214430976	0.403	0.379	1	RPL9
0.184723757980176	-0.0126557161651148	0.59	0.571	1	ARHGAP21
0.18475030707734	-0.0254965463341337	0.242	0.267	1	RP11-644F5.10
0.184993697357134	0.0355218214180497	0.446	0.434	1	C16orf87
0.185041655571638	0.00270605008883551	0.578	0.547	1	TAGLN2
0.185116225669884	-0.00229227364085394	0.469	0.454	1	CDH12
0.18523129382164	-0.0531080974636143	0.208	0.227	1	CELF6
0.185268342070729	0.0247192054856422	0.558	0.536	1	ATPIF1
0.185325404822109	0.0428556960344416	0.179	0.161	1	DLGAP3
0.185412950130513	-0.0240776969382051	0.307	0.335	1	UBN1
0.185458882581947	0.0419759757849593	0.249	0.23	1	BTN3A2
0.185502645331791	-0.0121685639252165	0.19	0.17	1	BTN2A2
0.185621298102078	-0.0262362691671796	0.096	0.113	1	AC008686.1
0.185834358107633	-0.0528842088895508	0.411	0.436	1	ZFAND2B
0.185997782762949	0.0277740096108898	0.622	0.591	1	GTF2E1
0.186027817420456	0.00018414829380109	0.458	0.446	1	KIAA0586
0.186036906071611	0.0161887306813345	0.323	0.304	1	STAM2
0.186059594818187	0.00854368645218995	0.727	0.695	1	CACYBP
0.186116038808225	-0.0181216070404836	0.114	0.133	1	RP11-426L16.10
0.186266357205105	0.0235571931683137	0.185	0.165	1	EDA
0.186440268663384	-0.02578240549057	0.905	0.882	1	SPATA13
0.186765610994818	0.0563101349077782	0.155	0.135	1	PID1
0.186840222424142	0.0240211423232055	0.217	0.199	1	RBFOX2
0.186887451578391	0.0220367838175913	0.103	0.088	1	CTD-3105H18.14
0.187081686756905	0.0397907112474071	0.569	0.553	1	AKIRIN2
0.187200347046719	0.0491066433353249	0.327	0.315	1	TMEM104
0.187223549931981	-0.0328102139486145	0.383	0.408	1	HIST1H2BO
0.187295847630752	-0.0418069315317632	0.235	0.257	1	C15orf40
0.187344080148243	0.0455097170134944	0.309	0.294	1	REXO1
0.187369116814293	0.0346634978117762	0.441	0.429	1	ASB8
0.187416448070155	-0.0182686711888203	0.839	0.827	1	PITPNC1
0.187430058301472	-0.0192487992785361	0.153	0.176	1	SHMT2
0.187547386221855	0.0374415077020817	0.353	0.333	1	RP11-159D12.5
0.187623666137971	-0.0278881164847598	0.11	0.128	1	BEX4
0.187748933217048	0.0169849948018575	0.289	0.263	1	PNPLA3
0.187755849200885	0.0330532629144236	0.76	0.742	1	CAND1
0.187867478677449	0.0434339911016057	0.307	0.29	1	ARL6
0.187878748583722	-0.0181184033741321	0.126	0.145	1	LCT
0.187996119408688	0.0172476583527005	0.335	0.312	1	MARCH2
0.188044100159868	-0.0342528093741443	0.134	0.154	1	KCTD8
0.188173524914026	-0.00503909401507796	0.543	0.517	1	MDM2
0.188233875244854	0.0295139605359316	0.311	0.29	1	SNN
0.188345248633694	-0.0303756302491932	0.099	0.115	1	MYRF
0.188362062432007	-0.0258593594771463	0.397	0.433	1	RP11-697E2.6
0.188411358757273	-0.00144730829466411	0.354	0.33	1	RP11-529K1.3
0.188587631500777	0.0125206350829808	0.434	0.418	1	RP13-279N23.2
0.188589116192873	-0.0595260411768019	0.169	0.151	1	CACNB2
0.188632574251703	0.0468591471190104	0.446	0.432	1	TCAIM
0.18878256724169	-0.0306202053234605	0.486	0.513	1	ADNP
0.188993094441185	0.0259605957545	0.455	0.426	1	PPP2R3B
0.18904542177896	-0.0720530882624552	0.558	0.569	1	TRAPPC8
0.189174866779836	0.0365212639726024	0.339	0.32	1	C12orf40
0.189377071865144	0.0475661717060382	0.529	0.512	1	C11orf65
0.189392724294024	0.000576253891861556	0.448	0.419	1	PSMD11
0.189547737177413	0.0237649713841334	0.222	0.202	1	ZNF701
0.189601911446491	0.0368553663323185	0.319	0.305	1	PDPK1
0.189709324625227	-0.0835706011634064	0.288	0.308	1	PRNP
0.189894584536107	-0.00977870614131771	0.418	0.452	1	POT1
0.189916710079357	0.0296729393912233	0.495	0.478	1	CTPS1
0.18991769041604	0.0282281920399673	0.115	0.098	1	IRAK3
0.190110989930458	-0.00930654930988914	0.101	0.119	1	C5orf63
0.190134687396099	-0.0295543016401785	0.446	0.474	1	MCCC1
0.190197709822948	0.0378893195832787	0.585	0.559	1	AAMDC
0.190313365760163	0.0222016054305152	0.351	0.329	1	FAM210A
0.19033396971953	-0.0439427411260625	0.299	0.33	1	DGCR14
0.190354467026772	-0.049570289304703	0.298	0.322	1	GABARAPL2
0.190648582317261	0.0209327030012574	0.177	0.155	1	SSR2
0.190699556952193	0.0324587424116374	0.113	0.099	1	RPP25
0.190787747705871	-0.0262453648787071	0.455	0.489	1	CSNK2B
0.190901353483048	0.0318773866367103	0.161	0.145	1	SLC43A1
0.190948736266376	-0.0785999543836805	0.322	0.348	1	CPQ
0.191006521743444	0.0270214013664878	0.56	0.536	1	SPOP
0.191060129858396	0.0213883477534085	0.183	0.164	1	NRARP
