p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0.448906410381559	0.0476899087939981	0.566	0.545	1	CNTN5
0.44891125240088	0.0923911383601346	0.556	0.526	1	ARHGAP21
0.449035263698434	-0.00951907233778249	0.49	0.517	1	TLE3
0.449060445972306	0.0817009553351375	0.611	0.588	1	LRCH4
0.449150644518914	0.0314178332704886	0.72	0.744	1	CDK13
0.449201521532054	-0.110647797227762	0.328	0.37	1	ERCC6
0.44926260033703	0.0748791989453425	0.427	0.427	1	THADA
0.449268684662611	-0.223930879439048	0.207	0.237	1	TRDMT1
0.449568661135795	0.314912987546902	0.465	0.455	1	CDR2
0.449627948621516	0.0138663663509375	0.157	0.185	1	TMEM63B
0.449680947066802	-0.14800309068759	0.227	0.251	1	LEO1
0.449730807313074	-0.284314123258242	0.437	0.469	1	TTLL5
0.449770986140137	0.07093459638873	0.366	0.341	1	TMEM230
0.449876834810627	-0.00748300624329779	0.225	0.256	1	UCKL1
0.449902412502763	-0.147278032916231	0.356	0.389	1	TMCO1
0.450080738918109	0.163535833204786	0.343	0.322	1	C1GALT1C1
0.450102586709759	-0.0537300380420318	0.172	0.204	1	AL358852.1
0.45028938669592	0.153055837731854	0.152	0.128	1	INTS1
0.450657505552197	0.0692054438447995	0.202	0.175	1	CNTN1
0.45078824268319	-0.0825097316435375	0.422	0.479	1	CDK5
0.450871945798056	0.0538757194758466	0.139	0.114	1	TIMM13
0.45095513599824	0.0899137369098921	0.205	0.18	1	RP11-286N22.8
0.451157344671905	-0.183937452430255	0.313	0.327	1	GFI1
0.451438508425889	0.222713552288403	0.129	0.109	1	GTF2F1
0.451454660302077	-0.0915114841619353	0.263	0.294	1	RHOBTB2
0.45149955027592	0.196606298484575	0.404	0.393	1	TMEM167A
0.451576693073648	0.159002954739	0.434	0.427	1	INIP
0.451630367288908	-0.10418329132103	0.306	0.336	1	HEATR5B
0.45204323595469	0.137257018133061	0.293	0.27	1	RPP14
0.452188921077587	-0.0628646562982453	0.424	0.464	1	SZRD1
0.452291655806493	0.00827449102491706	0.508	0.583	1	NUCB2
0.452610978348481	0.203317620545812	0.179	0.156	1	CDH8
0.452711221319966	0.17562155893467	0.164	0.142	1	TTI1
0.452837863062781	-0.0478331808631975	0.318	0.355	1	PCCA
0.45284449257617	-0.169627710533564	0.313	0.336	1	DOK2
0.45287375039559	0.00822231535664009	0.111	0.09	1	KREMEN1
0.452880241659755	0.132194706712986	0.207	0.185	1	TANGO6
0.453023533143055	-0.086514095130876	0.331	0.355	1	ZNF384
0.453146618602689	0.0146638400458317	0.369	0.412	1	DOLPP1
0.453196981844139	-0.024469022950373	0.326	0.365	1	RALB
0.453224609369361	-0.0887447197147559	0.179	0.204	1	ERICH6
0.453262608451917	-0.144005192526941	0.146	0.171	1	C11orf98
0.453545819489531	-0.0719918763596505	0.258	0.284	1	SDHB
0.453569259004521	-0.067380684993033	0.28	0.313	1	ACVR1B
0.453589344193568	0.0868485989664973	0.217	0.19	1	ATF4
0.45362566967981	-0.214240154203841	0.091	0.109	1	C4orf51
0.453640610149445	-0.0492813569746919	0.528	0.55	1	RNF139
0.453673815214019	-0.142872581872795	0.5	0.545	1	NUDCD2
0.453782221724135	0.176598391970388	0.27	0.237	1	RPS17
0.453814717455393	0.208664329955714	0.351	0.336	1	HSPA5
0.454062606569387	0.0743709474695213	0.745	0.763	1	ZNF831
0.454115975820452	-0.0217225540646944	0.359	0.403	1	CWC22
0.454156952527721	-0.230839750405458	0.111	0.128	1	DKK2
0.454491644996611	-0.0285621678136487	0.29	0.332	1	WDR20
0.454527103821511	0.0852374847190243	0.72	0.739	1	RTN4
0.454532372202274	0.134771964845086	0.333	0.313	1	USP48
0.454580828712837	-0.14199445531006	0.295	0.327	1	HSPA4
0.454622863932781	0.198801216691449	0.215	0.194	1	SGPP1
0.455168412639179	-0.0496394166232155	0.212	0.242	1	ANGPTL6
0.455457742818437	0.187414075735812	0.366	0.336	1	DDB2
0.455554609683172	-0.00418014710385339	0.141	0.166	1	PPM1N
0.455560611829542	0.174647447889228	0.169	0.147	1	ZNF865
0.455821187925746	-0.0351498683502582	0.124	0.147	1	PTPRCAP
0.455951326329708	0.11482345875345	0.146	0.128	1	TMEM132D
0.456061628792473	0.112069312334943	0.275	0.308	1	COX7A2
0.456089586546225	0.024873370569688	0.295	0.265	1	PCSK4
0.456089586546225	0.024873370569688	0.295	0.265	1	REEP6
0.45617587139024	0.0816789206797532	0.293	0.341	1	MAPK7
0.456192589209895	-0.05222429619069	0.162	0.185	1	COG1
0.456314534449384	-0.231231564083683	0.139	0.156	1	AGO1
0.456465130799166	-0.106908011854384	0.29	0.322	1	KLHL20
0.456475242775813	0.318059949469757	0.116	0.1	1	ZNF670
0.456634195540868	-0.0150479089079063	0.215	0.242	1	WDR36
0.456650857754482	0.0518958634844868	0.25	0.289	1	ITGAV
0.456814532357494	-0.132413273997568	0.396	0.422	1	SLC25A3
0.456832700901871	0.0737755883553641	0.212	0.185	1	C15orf38-AP3S2
0.456905263238777	0.026843287114144	0.25	0.28	1	PLK4
0.456933918839792	0.0800979211297062	0.449	0.412	1	EXOC2
0.457078618258042	-0.0388247865134206	0.162	0.19	1	ALG8
0.457084853749507	0.140391684514673	0.207	0.185	1	ARHGAP11B
0.457140858317935	0.0406008179936059	0.24	0.209	1	FRAT1
0.457327673750141	0.207879850220013	0.227	0.209	1	URI1
0.457381298860025	-0.0202038131117004	0.275	0.303	1	PSME4
0.457424473215769	0.167194944832124	0.434	0.408	1	SH3BP5L
0.457439933744958	0.127922411711544	0.283	0.261	1	LCMT1
0.457496797975673	-0.0695915421480142	0.205	0.237	1	DNAJC14
0.457540589840835	-0.1013341500932	0.22	0.246	1	ZFP41
0.457561053682012	-0.00982622975221847	0.528	0.588	1	CHD8
0.457734823899389	0.0648758540369265	0.247	0.218	1	CCNE2
0.457766658965783	0.0200000266088904	0.159	0.19	1	CINP
0.457982198099527	-0.190911736092265	0.159	0.18	1	EP400NL
0.458068905734381	0.092356584304506	0.25	0.223	1	C15orf65
0.458133691690982	-0.0736927283509969	0.462	0.483	1	OVOL2
0.458148152264089	0.181125873319328	0.245	0.218	1	CTC-326K19.6
0.45834523788233	0.213051474827427	0.119	0.1	1	C1RL
0.458461344849639	0.0613783184172012	0.351	0.403	1	CCAR1
0.458467672724151	0.0838986237920634	0.212	0.19	1	GNA14
0.458508517901945	-0.103683335628108	0.28	0.313	1	SSB
0.458524558259005	-0.338708297471132	0.232	0.246	1	KIF15
0.458551871512392	-0.102051421524359	0.295	0.318	1	GTPBP2
0.458555711081185	-0.17406835641287	0.227	0.246	1	SNX10
0.458599781046431	-0.0727476578814122	0.154	0.18	1	PGGT1B
0.458609945431265	0.158714290360124	0.417	0.403	1	PDP1
0.458834986622417	0.128758324919497	0.222	0.199	1	KIF14
0.459167047588636	-0.087445744838238	0.134	0.156	1	DHRS1
0.459336645085017	-0.0706955325383973	0.447	0.479	1	DRG1
0.459343729746366	-0.0692246893571209	0.162	0.185	1	TMEM179B
0.459457709695265	-0.0226455684552702	0.452	0.507	1	ZNF250
0.459566163913569	0.0846032564553798	0.573	0.545	1	GTF2E1
0.459571517400834	-0.0634192990850684	0.354	0.384	1	SLC37A3
0.459595926509089	0.0633065779903577	0.487	0.483	1	ARPC1A
0.45965619956282	0.0666436466281297	0.601	0.607	1	TMEM143
0.459780401847119	-0.0420119952844253	0.157	0.18	1	STXBP1
0.459913237056769	0.151882889817231	0.164	0.142	1	DDX1
0.459913252109928	0.342400598118883	0.162	0.147	1	CAPSL
0.45995391880994	0.180341941037815	0.24	0.218	1	MRPS25
0.459980044666387	-0.0361525095013526	0.46	0.498	1	TBCA
0.460038426012628	-0.00730917760841177	0.146	0.123	1	ZNF385B
0.460091609488926	0.0722233513159358	0.111	0.09	1	UBE2D1
0.460140177245585	0.285339105483118	0.149	0.128	1	GIMAP1
0.460152720665468	0.106988365310446	0.24	0.213	1	RPL6
0.460160955885878	0.127857646632291	0.545	0.531	1	CNTRL
0.460240225080707	-0.134399892943773	0.21	0.232	1	GPATCH11
0.460533330898291	0.185885199861937	0.356	0.332	1	RP11-903H12.5
0.460577689421095	0.227202772791348	0.25	0.227	1	ZNF431
0.460636866408265	0.0794698195066992	0.505	0.483	1	ANKRD17
0.461105706280223	-0.0670419468974517	0.419	0.445	1	AC007040.11
0.46128202406022	0.130241172226002	0.371	0.36	1	IFI16
0.46133917433472	-0.178051456275083	0.187	0.213	1	NAA60
0.461354256911052	-0.183643745457254	0.091	0.109	1	NDUFAF1
0.461445810476987	-0.0717699859085781	0.391	0.412	1	EMB
0.461481107802053	-0.104963849505705	0.341	0.37	1	ATP11C
0.461722630026288	0.1691831391021	0.157	0.137	1	TMC4
0.461769464018768	0.267176587967263	0.189	0.166	1	MCMDC2
0.461775440354977	0.165205174420701	0.263	0.237	1	GID4
0.461828065842633	0.237749786303332	0.354	0.346	1	MBOAT4
0.461950565117047	-0.11866621432244	0.22	0.246	1	AARS
0.462339531584513	0.0411332486796627	0.126	0.152	1	CDH9
0.462556952071148	-0.0755237582354729	0.359	0.389	1	CHRNA1
0.462656527930472	0.198133420228551	0.318	0.294	1	PSMB8
0.462675662650255	0.0973144192717491	0.157	0.137	1	PBX1
0.462706419426439	0.0428334273186215	0.268	0.237	1	C1orf52
0.462737890156141	-0.0620785617683479	0.328	0.37	1	ABHD10
0.462927412192046	0.0380738637286617	0.212	0.251	1	RGS14
0.462986201479658	0.22598342848366	0.187	0.166	1	KRCC1
0.462993931931348	0.110490916859295	0.146	0.123	1	ZNF766
0.463029443453807	0.154303481326044	0.154	0.133	1	RPL19
0.463172216642747	0.153157683877877	0.227	0.204	1	DDI2
0.463209819367049	0.26488130688349	0.174	0.156	1	CHD1L
0.463286130248782	-0.0892681609760224	0.384	0.427	1	RP4-777O23.3
0.463437346212321	-0.00287792921406327	0.159	0.185	1	RFC2
0.463684548431473	-0.0673486928029059	0.275	0.303	1	ZNF575
0.46373710980363	0.142806879400307	0.167	0.142	1	MRPL36
0.463849234663392	-0.235378649399082	0.169	0.19	1	NELFE
0.463919187249062	-0.0992925396717779	0.129	0.152	1	KIF1C
0.463978411990484	0.189898992564936	0.184	0.166	1	CLPTM1
0.463996122908277	-0.015301581350796	0.326	0.37	1	HIST1H4E
0.464087034319708	-0.0620904662915913	0.379	0.422	1	ERGIC2
0.464315314362136	0.19931013015683	0.187	0.166	1	KIF4A
0.464334301093093	0.178043706193574	0.242	0.218	1	TMEM173
0.464410494459525	-0.152926870413224	0.333	0.37	1	COMMD1
0.464426051576363	-0.0372158728151069	0.674	0.668	1	UBASH3B
0.464518410598927	-0.0697062598104785	0.298	0.322	1	NFYB
0.464549472111223	0.134047310780272	0.346	0.398	1	ZNF385D
0.464551378080811	-0.0309638264696031	0.111	0.133	1	ZNF713
0.464618829026093	0.192684089192564	0.399	0.393	1	CYB5D2
0.464901603886637	0.260298445181108	0.106	0.09	1	ODF3B
0.465104415047274	-0.0458967856233761	0.212	0.242	1	SULT6B1
0.465117878947937	-0.0695122200321425	0.689	0.706	1	PARP8
0.465298432031122	0.0252221027154167	0.389	0.417	1	TEC
0.465312616951509	-0.0417398336528082	0.121	0.142	1	ARID3A
0.465314419829723	0.12954733264893	0.29	0.28	1	PIEZO1
0.465561908900905	-0.0527570410597333	0.215	0.246	1	HNRNPR
0.465674858478325	0.0435054370267989	0.295	0.332	1	SFXN1
0.465728757009751	0.00827117688512669	0.088	0.109	1	RAPGEFL1
0.465738925772267	0.0240739627545896	0.528	0.493	1	TMEM91
0.46596292761271	-0.0732392466945313	0.27	0.308	1	AASDH
0.46644595437421	0.230360338348448	0.109	0.09	1	ASXL3
0.466505100569931	0.080957405190063	0.265	0.237	1	VPS4A
0.466731037668362	0.3243964661029	0.146	0.128	1	FAT3
0.466757527647834	0.0586479136475568	0.169	0.199	1	SPIN1
0.466782453873454	0.247015115665429	0.485	0.493	1	NDUFV2
0.466951043455509	-0.0244807619265524	0.146	0.123	1	ZFHX3
0.466998570320212	0.0288597377222446	0.53	0.616	1	ASXL2
0.467018180843076	0.0989989043835182	0.227	0.199	1	CCNB2
0.467031140714516	-0.0912276530661127	0.265	0.294	1	MTCH2
0.467110831133179	-0.0274551456746093	0.616	0.635	1	CDCA2
0.467148412804811	0.070120725304911	0.672	0.645	1	MAP3K12
0.467292837196212	0.223157021059702	0.189	0.166	1	ZNF174
0.467352671787361	0.113333082100325	0.159	0.137	1	ZNF526
0.467426463641889	-0.173437604829221	0.101	0.118	1	HCRTR2
0.467573279257222	-0.0824365777197664	0.412	0.455	1	FAM96A
0.46762947291273	0.0928612821646919	0.682	0.673	1	UXS1
0.467736281773617	0.152286200952507	0.189	0.166	1	GTF2A2
0.467943261063048	-0.186207190288143	0.131	0.152	1	DHRSX
0.46799687169934	-0.158558852995075	0.187	0.209	1	MOAP1
0.46799687169934	-0.159810716150644	0.187	0.209	1	TMEM251
0.468092317212481	-0.0301259561981666	0.477	0.545	1	CSK
0.468139189096905	-0.0656816459852356	0.212	0.237	1	TOMM7
0.468155965230342	0.0290027132526762	0.407	0.393	1	WDYHV1
0.468315452620239	-0.149183733622148	0.27	0.294	1	ITM2B
0.468324112134128	0.198040917307745	0.255	0.237	1	TMEM115
0.468418665978814	0.0191999867236878	0.25	0.28	1	PXMP4
0.468519906982366	0.0990250812785523	0.427	0.393	1	MRPS18B
0.468827832510846	-0.235372738883838	0.114	0.133	1	MFSD9
0.468838209781202	-0.0071215314682358	0.179	0.204	1	IQCH
0.468896147545385	0.0780570010287087	0.162	0.137	1	RRP8
0.468916264214621	0.16399995666623	0.174	0.156	1	PHACTR1
0.469101597453785	0.191896468964754	0.129	0.109	1	PIFO
0.469334713541364	-0.189941643646396	0.202	0.223	1	LRSAM1
0.469339686461555	0.12804500161391	0.268	0.242	1	MRPL44
0.469372675620198	0.115624972370628	0.508	0.483	1	CNIH3
0.469565204051153	-0.214013604876947	0.119	0.137	1	RPS8
0.469624531194513	-0.0208315040778961	0.497	0.531	1	SIAH2
0.469700003104526	0.221730691677441	0.162	0.142	1	MIEN1
0.469706853680241	0.105606549423903	0.28	0.251	1	DAZAP1
0.469716345373578	-0.120246030864059	0.141	0.161	1	BCCIP
0.469856156268648	0.0759638766788535	0.51	0.469	1	NDUFS1
0.469865288794769	0.0800660060530896	0.253	0.223	1	METAP2
0.470014689591423	0.310520861554078	0.23	0.209	1	FAM72B
0.47002378988307	-0.167605669406501	0.346	0.36	1	FAM133B
0.470925768472583	0.0772572173320372	0.29	0.261	1	WDR47
0.47096945772991	-0.18073565239135	0.283	0.303	1	RPS6
0.470989440798721	-0.123054971571662	0.088	0.109	1	VRTN
0.470993938509853	0.071459887398623	0.101	0.123	1	SPACA5
0.471197638424335	-0.0606255236866375	0.222	0.251	1	RAB5C
0.471207269624358	0.330908603436607	0.126	0.109	1	FASTK
0.471238163284476	-0.106344705072928	0.437	0.479	1	SYP
0.471255136878534	0.042626930949714	0.154	0.133	1	SCHIP1
0.471316610484423	0.0530336377389544	0.245	0.218	1	SNRPF
0.471376715458578	0.0742856261227003	0.318	0.294	1	LSM14A
0.471389487815503	0.0557284465095318	0.376	0.36	1	FAM76A
0.471639580599446	-0.0505818099650606	0.187	0.213	1	HSPBP1
0.471716930772662	-0.236339712379518	0.111	0.133	1	TBRG1
0.471758401402785	0.193971852979078	0.106	0.09	1	HDAC8
0.471825270979053	0.129521265924034	0.134	0.114	1	RP11-101E3.5
0.471851249416496	0.0620729430423463	0.399	0.379	1	UBAP2
0.472090746278416	0.00501639075914184	0.369	0.341	1	RALBP1
0.472111110353132	0.171505928401593	0.141	0.123	1	MYT1L
0.472138879226592	-0.203116596454958	0.144	0.166	1	MMP28
0.472229289503541	-0.037044057754597	0.369	0.408	1	KANSL1L
0.472294671490048	-0.0250098640159362	0.472	0.445	1	PUDP
0.472343139064314	0.129740942206479	0.134	0.114	1	MANSC1
0.472671764535971	-0.146392541288145	0.434	0.45	1	TNKS
0.472805600985114	0.0986267191367312	0.343	0.313	1	DUSP23
0.472917691136692	-0.161012496692406	0.422	0.488	1	CNOT4
0.472929303942526	0.0793975423408002	0.275	0.242	1	EFNB2
0.473143589682904	-0.0191006062178114	0.283	0.318	1	IFNAR1
0.473193863494049	0.32508667884284	0.106	0.09	1	MPP1
0.473212663587703	-0.0143805245791817	0.414	0.45	1	ITPRIP
0.473324690571109	-0.0494767277547832	0.644	0.678	1	RHOF
0.473330878404358	0.227394514727885	0.422	0.408	1	SAMHD1
0.473490577210252	-0.062232593297274	0.361	0.408	1	TXNDC9
0.473497267134605	0.0294968898388648	0.449	0.422	1	LINC01420
0.473720074313092	-0.0324777417563997	0.217	0.242	1	AFF4
0.473808944786519	0.0444137051404401	0.225	0.199	1	PDCD1LG2
0.473839329047765	-0.101149302907827	0.563	0.597	1	HIST1H2BC
0.47390016077163	-0.0224046940674112	0.318	0.355	1	RP11-697E2.12
0.474017467914636	0.110503983536637	0.222	0.204	1	FAM234A
0.474062441313427	0.0705528435815366	0.172	0.152	1	DNASE1
0.474407845723865	-0.0770755157058161	0.301	0.341	1	RRM1
0.474420953368156	0.121265181270833	0.129	0.156	1	NQO1
0.474485000718168	0.0449475547516256	0.336	0.374	1	KRR1
0.474718218245363	0.0519490435131784	0.444	0.417	1	HMOX2
0.474756185174983	0.192312679318293	0.399	0.389	1	COPS7B
0.474954914116714	-0.129420119569947	0.205	0.227	1	ZNF3
0.474981723736882	-0.138955943937726	0.192	0.213	1	DMTN
0.475164642313286	0.00316683998680234	0.141	0.166	1	ATP5G3
0.475189347715652	-0.144759740148762	0.124	0.142	1	ZDHHC7
0.475219110813217	0.146089888420627	0.369	0.351	1	ZNF263
0.475233202500484	-0.172135281878907	0.086	0.104	1	FAM122B
0.475522250474815	-0.0257682518525133	0.939	0.962	1	AC013264.1
0.475562871203703	-0.168029978638599	0.136	0.156	1	TSEN15
0.47556305919	0.0511601104134212	0.301	0.275	1	SVIP
0.475750326799749	0.128217216031211	0.303	0.27	1	STRIP1
0.475866256096776	0.159712642561459	0.149	0.128	1	RP11-552F3.12
0.475894201837374	-0.00583679233624501	0.318	0.351	1	RAB3IP
0.475936809164095	0.103088260108006	0.548	0.531	1	CYCS
0.476138798973438	0.0500430175393214	0.79	0.768	1	ING1
0.476157542712021	-0.0706163847483416	0.525	0.569	1	TMED5
0.47624041147345	0.0465785126540168	0.576	0.578	1	MBD4
0.476388615957019	0.0531109187503074	0.174	0.147	1	VKORC1
0.476523197965321	0.0234581892473178	0.611	0.668	1	THAP9
0.476687882921442	0.108988783144794	0.432	0.431	1	UBALD2
0.476773058627059	0.100375676056324	0.434	0.408	1	YWHAG
0.476822241919309	0.149323997473343	0.187	0.166	1	ZNF737
0.4768854536755	0.232996194748303	0.162	0.147	1	ZNF670-ZNF695
0.476994235185867	-0.0253133832507493	0.659	0.682	1	DDIAS
0.477129351725473	0.18418573947024	0.396	0.379	1	SOD1
0.477144523716547	-0.260477163922054	0.174	0.199	1	QSER1
0.47719435187631	0.063558926066613	0.336	0.303	1	RAB11B
0.477267489816956	-0.034277672686001	0.429	0.403	1	CEP85
0.477367961447948	0.072419822424669	0.192	0.166	1	PCDHGA7
0.477374158980657	0.109304032879052	0.27	0.246	1	SKIDA1
0.477460038076444	0.168731733428981	0.386	0.36	1	IKBIP
0.4777291718446	0.0831775975000082	0.561	0.555	1	PRKRIP1
0.477899972133581	0.141303713650293	0.199	0.237	1	CBX8
0.478081836363214	0.289392067562468	0.192	0.18	1	MTUS2
0.478135983467591	-0.0336014646455336	0.49	0.536	1	PDIA5
0.478155097268385	-0.136341034182381	0.389	0.417	1	GNAL
0.478192045233724	-0.0864202038592754	0.354	0.379	1	DAGLB
0.478212303286429	0.0603393503012937	0.341	0.313	1	ABHD12
0.478293074653449	0.122805628674904	0.343	0.322	1	TMEM126B
0.478528276067239	-0.115268568987735	0.136	0.156	1	MAD2L2
0.478598529869918	-0.0906911960903456	0.134	0.156	1	CDK11A
0.478649177695191	-0.108228840062001	0.306	0.346	1	NSMCE3
0.478674307453692	-0.0180461190688841	0.111	0.133	1	RNPEP
0.478742019271	0.0123541944256462	0.28	0.322	1	MKNK2
0.479059757297498	0.159551387681654	0.412	0.403	1	CCDC191
0.479151150744303	-0.00430755077610256	0.182	0.209	1	MYEOV
0.479478540698279	0.15656054202149	0.162	0.142	1	TMEM128
0.479535900608626	0.0684053153337887	0.399	0.384	1	ZNF280D
0.479579989790884	0.161669900805977	0.351	0.336	1	DEGS1
0.479633551476771	-0.0674438984946699	0.301	0.327	1	TP53RK
0.479941489403942	-0.0306331692385826	0.331	0.36	1	SBNO1
0.479962881628651	-0.00835046677624218	0.242	0.275	1	THAP12
0.479980921084944	-0.14971410160553	0.162	0.18	1	ZNF41
0.480048870906604	-0.00463026023695257	0.227	0.261	1	WDR64
0.480063311937294	-0.150065869860036	0.455	0.488	1	CCNT2
0.480113745618528	0.0126957027567824	0.25	0.289	1	ATG4A
0.480268750868495	-0.0560383704767056	0.588	0.621	1	CHFR
0.480386795442479	-0.150423648616139	0.29	0.327	1	TTC30B
0.480504553189332	0.189519112202293	0.207	0.19	1	USP49
0.480567379658802	0.0790835762065194	0.53	0.55	1	ACTB
0.480600404931661	-0.127024902014502	0.222	0.246	1	DNTTIP2
0.480642634569186	0.0228017851961861	0.301	0.346	1	HLCS
0.48081352513802	-0.134430637160117	0.477	0.517	1	RBMXL1
0.480889281987853	0.0661957883425581	0.462	0.427	1	BNIP3L
0.480980661070346	-0.164302789013658	0.278	0.299	1	B4GALT4
0.481165026597299	-0.0116051529014636	0.707	0.763	1	EVL
0.481224622501251	0.31449549363474	0.174	0.152	1	SSRP1
0.481239192699815	-0.058283913527352	0.369	0.389	1	IL1RAPL1
0.48136476246032	-0.10900611763263	0.167	0.19	1	UQCRH
0.48136506446392	-0.0197728363039712	0.126	0.104	1	GRN
0.481388510709419	0.0234758471084833	0.139	0.166	1	MAGEF1
0.481457822798177	0.0670675067044912	0.374	0.336	1	AGBL5
0.481550792477863	0.0208849553198849	0.308	0.355	1	SBF1
0.481604787470582	-0.0379331343609042	0.419	0.45	1	USP47
0.481701113414308	0.0122336270290946	0.202	0.232	1	SLC1A5
0.481731843272706	0.228057331260205	0.179	0.161	1	NOD2
0.481866019252397	-0.184084070479183	0.096	0.114	1	KIF5A
0.482103193449751	-0.0340901788323269	0.333	0.379	1	DECR1
0.482465832217678	0.180571667161785	0.172	0.152	1	SLC26A11
0.482538199864892	-0.0269251617508992	0.104	0.123	1	MME
0.482597158555542	-0.0797205432504606	0.263	0.284	1	APEH
0.482649577042316	-0.0134092639676586	0.485	0.545	1	USP37
0.482725651405253	0.245147197240999	0.189	0.166	1	UEVLD
0.482821709608389	0.0237281058828611	0.376	0.341	1	CHCHD7
0.48308988218278	0.160740626023873	0.298	0.27	1	ATG2B
0.483468499464922	0.0275621142298896	0.212	0.237	1	RANBP2
0.483635685574445	-0.0735749281974722	0.298	0.322	1	TWISTNB
0.483826996542637	-0.0247527732031301	0.131	0.109	1	MDH2
0.483890801809868	-0.436689803476741	0.106	0.09	1	HSH2D
0.483992004333053	-0.975715820911135	0.172	0.142	1	ERC2
0.483993582844525	0.138175333469803	0.578	0.564	1	ERBB4
0.484027355384708	0.142540353580554	0.232	0.213	1	PIGS
0.484035593435799	-0.0476298347044313	0.24	0.27	1	KLF11
0.484326803925661	-0.116133927883863	0.177	0.199	1	PARP9
0.484634298387836	-0.0563405291669021	0.242	0.265	1	ARHGAP17
0.484680288884219	-0.00802190716843931	0.24	0.275	1	PSMD10
0.484998310672616	0.113983988980698	0.391	0.365	1	HSD11B1L
0.485009516242206	-0.0327609165430454	0.227	0.256	1	C19orf12
0.485064329083048	-0.102404554975377	0.126	0.147	1	RAB12
0.485317595703685	-0.0796658269247761	0.5	0.531	1	BCL10
